Greenwood,FL,Jackson,30.8729,-85.161
Eau Gallie,FL,Brevard,28.1292,-80.6303
Crystal Beach,FL,Pinellas,28.0914,-82.7798
University Park,FL,Miami-Dade,25.7469,-80.3684
Blountstown,FL,Calhoun,30.443,-85.0454
Honeyville,FL,Gulf,30.058,-85.1899
Sky Lake,FL,Orange,28.4611,-81.3913
Coconut,FL,Lee,26.3995,-81.8395
Pebble Creek,FL,Hillsborough,28.1582,-82.3411
South Venice,FL,Sarasota,27.0435,-82.4152
Villano Beach,FL,St. Johns,29.936,-81.3021
Plant City,FL,Hillsborough,28.0145,-82.1202
Harlem,FL,Hendry,26.7324,-80.9518
Dunedin,FL,Pinellas,28.0328,-82.7865
Miami Shores,FL,Miami-Dade,25.867,-80.178
Fort Meade,FL,Polk,27.7641,-81.8054
Port Richey,FL,Pasco,28.2758,-82.7251
North DeLand,FL,Volusia,29.0483,-81.2965
Pine Island,FL,Hernando,28.5727,-82.6545
Chuluota,FL,Seminole,28.638,-81.1158
Fellsmere,FL,Indian River,27.7243,-80.5978
West Perrine,FL,Miami-Dade,25.6061,-80.3639
Jasper,FL,Hamilton,30.5085,-82.954
Lake Alfred,FL,Polk,28.1041,-81.7264
Milton,FL,Santa Rosa,30.6286,-87.0522
Naples Park,FL,Collier,26.2633,-81.8094
Daytona Beach Shores,FL,Volusia,29.1731,-80.9812
Perry,FL,Taylor,30.1092,-83.582
Coral Terrace,FL,Miami-Dade,25.7464,-80.3049
Kendale Lakes,FL,Miami-Dade,25.7081,-80.4078
Gainesville,FL,Alachua,29.6814,-82.3454
Longboat Key,FL,Manatee,27.3926,-82.6341
Saint Lucie,FL,St. Lucie,27.4969,-80.3417
Brandon,FL,Hillsborough,27.9367,-82.3
Lake Belvedere Estates,FL,Palm Beach,26.6887,-80.1372
Plains,FL,Highlands,27.4095,-81.1842
Hanson,FL,Madison,30.5516,-83.3671
Blue Mountain Beach,FL,Walton,30.3374,-86.1972
LaBelle,FL,Hendry,26.7212,-81.4526
Cross City,FL,Dixie,29.6388,-83.1247
Riverview,FL,Hillsborough,27.8227,-82.3023
Williston Highlands,FL,Levy,29.3336,-82.5357
Hialeah,FL,Miami-Dade,25.8696,-80.3045
Santa Rosa Beach,FL,Walton,30.396,-86.2288
American Beach,FL,Nassau,30.575,-81.444
Pahokee,FL,Palm Beach,26.8205,-80.6613
Upper Grand Lagoon,FL,Bay,30.169,-85.7407
Ives Estates,FL,Miami-Dade,25.9632,-80.183
Plantation Island,FL,Collier,25.8475,-81.3755
Lee,FL,Madison,30.4114,-83.3004
Roseland,FL,Indian River,27.836,-80.4884
Casselberry,FL,Seminole,28.6621,-81.3217
Woodlawn Beach,FL,Santa Rosa,30.3861,-86.9931
Asbury Lake,FL,Clay,30.0472,-81.7855
Neptune Beach,FL,Duval,30.3165,-81.4118
Lamont,FL,Jefferson,30.3797,-83.8134
Ratliff,FL,Nassau,30.5077,-81.8001
South Pasadena,FL,Pinellas,27.7524,-82.7395
Frink,FL,Calhoun,30.3685,-85.2141
Favoretta,FL,Flagler,29.3669,-81.1748
Korona,FL,Flagler,29.4069,-81.1965
Laurel Hill,FL,Okaloosa,30.9633,-86.4567
Stock Island,FL,Monroe,24.5658,-81.7351
Narcoossee,FL,Osceola,28.2983,-81.239
Armstrong,FL,St. Johns,29.7622,-81.4479
Holder,FL,Citrus,28.9669,-82.4207
East Lake,FL,Pinellas,28.1205,-82.6869
Duck Key,FL,Monroe,24.771,-80.9132
Southport,FL,Bay,30.2894,-85.6405
Ashville,FL,Jefferson,30.6166,-83.6465
Arcadia,FL,DeSoto,27.2213,-81.8586
Cinco Bayou,FL,Okaloosa,30.4222,-86.6095
Surfside,FL,Miami-Dade,25.8787,-80.1251
Saint Marks,FL,Wakulla,30.1653,-84.2079
Medart,FL,Wakulla,30.0827,-84.3871
Baker,FL,Okaloosa,30.7971,-86.6813
North Brooksville,FL,Hernando,28.573,-82.3748
Goulds,FL,Miami-Dade,25.5615,-80.388
Davie,FL,Broward,26.0789,-80.287
Cantonment,FL,Escambia,30.6085,-87.34
Timber Pines,FL,Hernando,28.469,-82.5999
Pace,FL,Santa Rosa,30.6187,-87.1667
Orange Lake,FL,Marion,29.4236,-82.2168
Bartow,FL,Polk,27.8862,-81.8212
Beacon Hill,FL,Gulf,29.923,-85.3858
Deer Park,FL,Osceola,28.0914,-80.8978
Fish Hawk,FL,Hillsborough,27.8511,-82.2164
Margate,FL,Broward,26.2465,-80.2119
Brownsville,FL,Miami-Dade,25.8216,-80.2418
Ludlam,FL,Miami-Dade,25.7337,-80.3014
Kendall,FL,Miami-Dade,25.6697,-80.3556
Interlachen,FL,Putnam,29.6203,-81.8963
Madison,FL,Madison,30.4685,-83.416
Tennille,FL,Taylor,29.778,-83.326
Windermere,FL,Orange,28.5034,-81.5411
Villas,FL,Lee,26.5505,-81.8678
Aucilla,FL,Jefferson,30.477,-83.7604
Cape Canaveral,FL,Brevard,28.3934,-80.605
Cocoa Beach,FL,Brevard,28.3328,-80.6274
Lake Hamilton,FL,Polk,28.0478,-81.627
Spring Lake,FL,Hernando,28.4952,-82.3017
Cocoa,FL,Brevard,28.3821,-80.7675
Zellwood,FL,Orange,28.7294,-81.5894
New River,FL,Bradford,29.9611,-82.2654
Ridge Manor,FL,Hernando,28.4988,-82.1833
Brownsdale,FL,Santa Rosa,30.8859,-87.2218
Molino,FL,Escambia,30.7123,-87.324
Gomez,FL,Martin,27.0848,-80.1434
Babson Park,FL,Polk,27.8342,-81.5281
Eastpoint,FL,Franklin,29.7548,-84.8693
New Smyrna Beach,FL,Volusia,29.0246,-80.9637
Dania Beach,FL,Broward,26.0594,-80.1641
Hatchbend,FL,Lafayette,29.8472,-82.9182
Pasco,FL,Pasco,28.3247,-82.337
East Palatka,FL,Putnam,29.6506,-81.5982
Dallas,FL,Marion,28.9711,-82.0409
Indian River Shores,FL,Indian River,27.7089,-80.3853
Lake Butler,FL,Union,30.018,-82.3421
Cassadaga,FL,Volusia,28.9664,-81.2359
Penney Farms,FL,Clay,29.9804,-81.8113
Greenville,FL,Madison,30.4668,-83.6352
Keystone,FL,Hillsborough,28.1312,-82.5999
Shady Grove,FL,Taylor,30.288,-83.6318
Arredondo,FL,Alachua,29.605,-82.4093
Whiskey Creek,FL,Lee,26.5734,-81.8903
Verna,FL,Manatee,27.3873,-82.2681
Fort Lauderdale,FL,Broward,26.1412,-80.1464
Harold,FL,Santa Rosa,30.6771,-86.831
Bakers Mill,FL,Hamilton,30.5797,-82.9393
Green Cove Springs,FL,Clay,29.9903,-81.6808
Oriole Beach,FL,Santa Rosa,30.3687,-87.0962
Lutz,FL,Hillsborough,28.1396,-82.4462
Valrico,FL,Hillsborough,27.9193,-82.2293
Five Points,FL,Columbia,30.2225,-82.6463
Anthony,FL,Marion,29.2894,-82.1118
Eva,FL,Polk,28.3264,-81.8334
Fort Ogden,FL,DeSoto,27.0873,-81.9523
Lake Worth,FL,Palm Beach,26.6195,-80.0592
Saint Augustine Beach,FL,St. Johns,29.8413,-81.2713
Reddick,FL,Marion,29.3687,-82.1974
Parrish,FL,Manatee,27.5875,-82.4251
Pine Island Ridge,FL,Broward,26.0948,-80.2739
Kissimmee,FL,Osceola,28.3042,-81.4164
Sawgrass,FL,St. Johns,30.19,-81.3704
Homestead,FL,Miami-Dade,25.4664,-80.4472
Wekiwa Springs,FL,Seminole,28.6984,-81.4249
Englewood,FL,Sarasota,26.9604,-82.3535
Brookridge,FL,Hernando,28.5484,-82.4897
Boca Raton,FL,Palm Beach,26.3749,-80.1078
Waldo,FL,Alachua,29.7919,-82.1667
Belleair,FL,Pinellas,27.9363,-82.8118
Orange Park,FL,Clay,30.1706,-81.704
Samsula,FL,Volusia,29.0261,-81.0503
Port Saint John,FL,Brevard,28.4771,-80.7874
Ellenton,FL,Manatee,27.5265,-82.5262
Haines City,FL,Polk,28.1098,-81.6158
Taft,FL,Orange,28.428,-81.3666
Weirsdale,FL,Marion,28.9819,-81.9242
Winter Park,FL,Orange,28.5986,-81.3436
Shady Hills,FL,Pasco,28.4043,-82.5468
Ocean Breeze Park,FL,Martin,27.2411,-80.2259
Ruskin,FL,Hillsborough,27.7065,-82.421
Highland,FL,Clay,30.1125,-82.0457
Bee Ridge,FL,Sarasota,27.2855,-82.4731
Greensboro,FL,Gadsden,30.5704,-84.7327
Bascom,FL,Jackson,30.928,-85.118
Sink Creek,FL,Jackson,30.6227,-85.1516
Crescent City,FL,Putnam,29.4375,-81.5175
Golf,FL,Palm Beach,26.5043,-80.1091
Lundy,FL,Putnam,29.6183,-81.6476
Punta Gorda,FL,Charlotte,26.8933,-82.0524
Century,FL,Escambia,30.9767,-87.2628
Hampton Springs,FL,Taylor,30.0855,-83.6549
Memphis,FL,Manatee,27.5435,-82.5607
Sun City,FL,Hillsborough,27.6784,-82.4787
Ensley,FL,Escambia,30.5261,-87.2735
Hialeah Gardens,FL,Miami-Dade,25.888,-80.3573
Keysville,FL,Hillsborough,27.8692,-82.0956
Caryville,FL,Washington,30.7753,-85.812
Gulf Hammock,FL,Levy,29.253,-82.7309
North Miami,FL,Miami-Dade,25.9008,-80.1686
Italia,FL,Nassau,30.6166,-81.717
Saint Teresa,FL,Franklin,29.9308,-84.4541
Lehigh Acres,FL,Lee,26.612,-81.6388
The Hammocks,FL,Miami-Dade,25.67,-80.4483
Sweetwater,FL,Miami-Dade,25.7785,-80.3762
North Bay Village,FL,Miami-Dade,25.8487,-80.1535
Howie In The Hills,FL,Lake,28.7098,-81.7799
Mangonia Park,FL,Palm Beach,26.7586,-80.0761
Pine Ridge,FL,Citrus,28.933,-82.4761
Hudson,FL,Pasco,28.3594,-82.6888
Pineland,FL,Lee,26.6643,-82.1477
Flagler Beach,FL,Flagler,29.4712,-81.13
Yeehaw Junction,FL,Osceola,27.6993,-80.8871
Trilby,FL,Pasco,28.4565,-82.194
Homeland,FL,Polk,27.8182,-81.8269
Fidelis,FL,Santa Rosa,30.9343,-87.0246
Espanola,FL,Flagler,29.5072,-81.3095
Indian River City,FL,Brevard,28.5597,-80.7992
Springfield,FL,Bay,30.1689,-85.6092
Laurel,FL,Sarasota,27.1446,-82.4618
South Daytona,FL,Volusia,29.1656,-81.0056
Weston,FL,Broward,26.1003,-80.4052
Lochmoor Waterway Estates,FL,Lee,26.6436,-81.91
Aripeka,FL,Pasco,28.4308,-82.6669
Geneva,FL,Seminole,28.7377,-81.1143
Sun City Center,FL,Hillsborough,27.715,-82.3569
Mayo,FL,Lafayette,30.051,-83.1766
Coral Springs,FL,Broward,26.2702,-80.2593
West Pensacola,FL,Escambia,30.4263,-87.2679
Sarasota Springs,FL,Sarasota,27.3092,-82.4788
Southwest Ranches,FL,Broward,26.0476,-80.3762
Pine Lakes,FL,Lake,28.939,-81.4308
Mulberry,FL,Polk,27.9057,-81.9871
Hernando,FL,Citrus,28.9451,-82.3781
Samoset,FL,Manatee,27.4765,-82.543
Boulogne,FL,Nassau,30.7716,-81.9759
Homosassa,FL,Citrus,28.7849,-82.6079
Osprey,FL,Sarasota,27.1914,-82.48
Jacksonville,FL,Duval,30.3322,-81.6749
Nocatee,FL,DeSoto,30.0918,-81.4097
Ferndale,FL,Lake,28.622,-81.7014
Bradley Junction,FL,Polk,27.7942,-81.9784
Crestview,FL,Okaloosa,30.748,-86.5784
Piney Point,FL,Manatee,27.6342,-82.5404
Bithlo,FL,Orange,28.5644,-81.1067
Feather Sound,FL,Pinellas,27.9062,-82.6804
Juno Beach,FL,Palm Beach,26.8756,-80.0589
Parmalee,FL,Manatee,27.3712,-82.2181
Palm Shores,FL,Brevard,28.1923,-80.6598
Melbourne,FL,Brevard,28.1152,-80.653
Plymouth,FL,Orange,28.6922,-81.5473
Longwood,FL,Seminole,28.7016,-81.3489
Golden Beach,FL,Miami-Dade,25.966,-80.121
Riverland,FL,Broward,26.094,-80.1867
Bereah,FL,Polk,27.6611,-81.6256
Golden Glades,FL,Miami-Dade,25.9129,-80.2013
Macclenny,FL,Baker,30.2818,-82.1246
Bay Harbor Islands,FL,Miami-Dade,25.8878,-80.1335
Dover,FL,Hillsborough,27.9927,-82.2198
Montverde,FL,Lake,28.5971,-81.6787
Weeki Wachee Gardens,FL,Hernando,28.5375,-82.6208
Limestone,FL,Hardee,27.3673,-81.9048
Wellborn,FL,Suwannee,30.2311,-82.8196
Gulf Gate Estates,FL,Sarasota,27.2588,-82.5066
Palatka,FL,Putnam,29.6488,-81.6618
Seffner,FL,Hillsborough,27.9981,-82.2734
Progress Village,FL,Hillsborough,27.8832,-82.3593
Redington Shores,FL,Pinellas,27.8294,-82.8274
Lakeland Highlands,FL,Polk,27.9572,-81.9496
Kinard,FL,Calhoun,30.2808,-85.2638
Palm Beach Shores,FL,Palm Beach,26.7773,-80.0365
Graceville,FL,Jackson,30.9609,-85.5125
West Little River,FL,Miami-Dade,25.857,-80.2366
Oakland,FL,Orange,28.5538,-81.6335
Gateway,FL,Lee,26.5809,-81.746
The Crossings,FL,Miami-Dade,25.6708,-80.4018
Albany,WY,Albany,41.1868,-106.1255
Wilson,WY,Teton,43.486,-110.8937
Natrona,WY,Natrona,43.0297,-106.8092
Greybull,WY,Big Horn,44.4888,-108.0592
Frontier,WY,Lincoln,41.8141,-110.5371
Worland,WY,Washakie,44.0026,-107.9543
Brookhurst,WY,Natrona,42.8618,-106.2272
Reliance,WY,Sweetwater,41.6682,-109.1977
Medicine Bow,WY,Carbon,41.8996,-106.2019
Afton,WY,Lincoln,42.7295,-110.9317
Daniel,WY,Sublette,42.8658,-110.0767
Dixon,WY,Carbon,41.0345,-107.5355
Fort Laramie,WY,Goshen,42.2134,-104.5178
Ethete,WY,Fremont,43.0008,-108.723
Powell,WY,Park,44.7962,-108.7682
Arrowhead Springs,WY,Sweetwater,41.5081,-109.1551
Homa Hills,WY,Natrona,42.9857,-106.3719
Encampment,WY,Carbon,41.2088,-106.7948
Pine Haven,WY,Crook,44.3534,-104.8104
South Superior,WY,Sweetwater,41.7619,-108.9668
Shell,WY,Big Horn,44.5346,-107.7843
Arlington,WY,Carbon,41.6052,-106.1999
Lyman,WY,Uinta,41.3275,-110.2975
Kirby,WY,Hot Springs,43.8031,-108.1811
Foxpark,WY,Albany,41.0794,-106.1525
Fontenelle,WY,Lincoln,41.9973,-110.0626
Upton,WY,Weston,44.1025,-104.6376
Meeteetse,WY,Park,44.1545,-108.8608
Parkman,WY,Sheridan,44.9488,-107.3077
Beulah,WY,Crook,44.546,-104.0826
Granger,WY,Sweetwater,41.597,-109.9627
Burns,WY,Laramie,41.1909,-104.359
Natwick,WY,Platte,41.9608,-105.0566
Bessemer Bend,WY,Natrona,42.7576,-106.5237
South Park,WY,Teton,43.4235,-110.7993
Yoder,WY,Goshen,41.917,-104.2955
Bedford,WY,Lincoln,42.8983,-110.9432
South Greeley,WY,Laramie,41.0933,-104.8067
Linch,WY,Johnson,43.6064,-106.1961
Boysen,WY,Fremont,43.4416,-108.1732
Saratoga,WY,Carbon,41.4517,-106.8107
Opal,WY,Lincoln,41.768,-110.324
McKinnon,WY,Sweetwater,41.0314,-109.9384
Hiland,WY,Natrona,43.1152,-107.349
Big Horn,WY,Sheridan,44.6791,-106.9971
Alta,WY,Teton,43.7737,-111.0312
Carlile,WY,Crook,44.4869,-104.8014
Lysite,WY,Fremont,43.268,-107.6904
Green River,WY,Sweetwater,41.5124,-109.4708
Torrington,WY,Goshen,42.0658,-104.1621
Cowley,WY,Big Horn,44.8835,-108.4694
Burntfork,WY,Sweetwater,41.0291,-110.0043
Bosler,WY,Albany,41.5761,-105.6953
Wolf,WY,Sheridan,44.7716,-107.239
Sinclair,WY,Carbon,41.7761,-107.1199
Lance Creek,WY,Niobrara,43.041,-104.6626
Meadow Acres,WY,Natrona,42.8593,-106.0954
Dubois,WY,Fremont,43.5389,-109.6443
Lingle,WY,Goshen,42.1388,-104.3461
North Rock Springs,WY,Sweetwater,41.6697,-109.2714
Little America,WY,Sweetwater,41.547,-109.8642
Osmond,WY,Lincoln,42.6779,-110.9406
Sundance,WY,Crook,44.4048,-104.3624
Clearview Acres,WY,Sweetwater,41.5842,-109.28
Whiting,WY,Platte,42.0089,-104.9711
Sunrise,WY,Platte,42.3302,-104.7055
Antelope Hills,WY,Natrona,43.0813,-106.3117
Jackson,WY,Teton,43.4723,-110.774
Aladdin,WY,Crook,44.64,-104.1836
Urie,WY,Uinta,41.3089,-110.3352
Mills,WY,Natrona,42.846,-106.3808
Arvada,WY,Sheridan,44.6622,-106.1419
Laramie,WY,Albany,41.3095,-105.6097
Boulder Flats,WY,Fremont,42.9156,-108.7993
Wright,WY,Campbell,43.7484,-105.4963
Kemmerer,WY,Lincoln,41.7761,-110.5555
Deaver,WY,Big Horn,44.889,-108.596
Burlington,WY,Big Horn,44.4471,-108.432
Cheyenne,WY,Laramie,41.1418,-104.7943
Crowheart,WY,Fremont,43.3398,-109.2298
Robertson,WY,Uinta,41.1816,-110.4274
Evansville,WY,Natrona,42.8681,-106.2525
Riverside,WY,Carbon,41.2154,-106.7813
Vista West,WY,Natrona,42.862,-106.4362
Buffalo,WY,Johnson,44.3426,-106.7138
Acme,WY,Sheridan,44.9105,-106.9851
Alcova,WY,Natrona,42.5543,-106.7263
Hill View Heights,WY,Weston,43.8159,-104.1517
Lost Springs,WY,Converse,42.7654,-104.9252
Purple Sage,WY,Sweetwater,41.5514,-109.3202
Merna,WY,Sublette,42.9463,-110.3407
Casper Mountain,WY,Natrona,42.7449,-106.3211
Alpine,WY,Lincoln,43.1608,-111.0182
La Barge,WY,Lincoln,42.2605,-110.1971
Casper,WY,Natrona,42.843,-106.3205
Eden,WY,Sweetwater,42.0602,-109.4392
Albin,WY,Laramie,41.417,-104.1016
Huntley,WY,Goshen,41.9316,-104.1437
Milford,WY,Fremont,42.8763,-108.7843
Point of Rocks,WY,Sweetwater,41.6831,-108.7755
Bairoil,WY,Sweetwater,42.2372,-107.5611
Clearmont,WY,Sheridan,44.6399,-106.3816
Glenrock,WY,Converse,42.8564,-105.8629
Thayne,WY,Lincoln,42.9192,-110.9968
Diamondville,WY,Lincoln,41.7771,-110.5357
Jeffrey City,WY,Fremont,42.4808,-107.8256
Chugwater,WY,Platte,41.7557,-104.8229
Westview Circle,WY,Platte,42.0606,-105.0715
Clark,WY,Park,44.8994,-109.151
Glendo,WY,Platte,42.5041,-105.0254
Dayton,WY,Sheridan,44.8733,-107.2625
Atlantic City,WY,Fremont,42.5012,-108.733
Ryan Park,WY,Carbon,41.3131,-106.4895
Ralston,WY,Park,44.7085,-108.8823
Hartrandt,WY,Natrona,42.8836,-106.3492
Centennial,WY,Albany,41.3005,-106.1355
Mountain View,WY,Uinta,41.2724,-110.3343
Kaycee,WY,Johnson,43.7097,-106.6379
Recluse,WY,Campbell,44.7411,-105.7081
La Grange,WY,Goshen,41.6384,-104.163
Story,WY,Sheridan,44.5731,-106.9142
Baggs,WY,Carbon,41.0345,-107.6574
Rafter J Ranch,WY,Teton,43.4317,-110.7922
Ten Sleep,WY,Washakie,44.0349,-107.4483
Rolling Hills,WY,Converse,42.9037,-105.8431
Pavillion,WY,Fremont,43.244,-108.689
Washam,WY,Sweetwater,41.0056,-109.6992
Frannie,WY,Big Horn,44.971,-108.6205
Meriden,WY,Laramie,41.5436,-104.3191
Otto,WY,Big Horn,44.4033,-108.2743
Basin,WY,Big Horn,44.3806,-108.0465
Midwest,WY,Natrona,43.4113,-106.2772
Boulder,WY,Sublette,42.7461,-109.7067
Seminoe Dam,WY,Carbon,42.1566,-106.9139
James Town,WY,Sweetwater,41.5652,-109.5393
Star Valley Ranch,WY,Lincoln,42.9799,-110.9625
Cora,WY,Sublette,42.9578,-109.9917
Wapiti,WY,Park,44.4686,-109.4377
Marbleton,WY,Sublette,42.5579,-110.1009
Orpha,WY,Converse,42.8547,-105.5036
Red Buttes,WY,Albany,41.1825,-105.5947
Rock Springs,WY,Sweetwater,41.595,-109.2237
Bonneville,WY,Fremont,43.2688,-108.0734
Thayer Junction,WY,Sweetwater,41.6869,-108.9112
Etna,WY,Lincoln,43.0334,-111.0129
Slater,WY,Platte,41.8776,-104.7887
Hulett,WY,Crook,44.6829,-104.5982
Lander,WY,Fremont,42.8313,-108.7599
Hartville,WY,Platte,42.3277,-104.7245
South Torrington,WY,Goshen,42.0497,-104.1794
East Thermopolis,WY,Hot Springs,43.6441,-108.1979
Manville,WY,Niobrara,42.7795,-104.6173
Bear River,WY,Uinta,41.3859,-111.0271
Fort Bridger,WY,Uinta,41.3183,-110.3894
Rawlins,WY,Carbon,41.7849,-107.2265
Rock River,WY,Albany,41.7317,-105.9752
Newcastle,WY,Weston,43.851,-104.2125
Van Tassell,WY,Niobrara,42.6643,-104.0913
Hawk Springs,WY,Goshen,41.7852,-104.265
Red Butte,WY,Natrona,42.8051,-106.4338
Douglas,WY,Converse,42.7547,-105.3834
Guernsey,WY,Platte,42.2658,-104.743
Manderson,WY,Big Horn,44.2699,-107.9641
Burris,WY,Fremont,43.3641,-109.2749
Osage,WY,Weston,43.9848,-104.4269
Cokeville,WY,Lincoln,42.0712,-110.9598
Wamsutter,WY,Sweetwater,41.6679,-107.979
Moorcroft,WY,Crook,44.2646,-104.9476
Egbert,WY,Laramie,41.1697,-104.2569
Byron,WY,Big Horn,44.7964,-108.5082
Auburn,WY,Lincoln,42.7944,-111.0135
Rozet,WY,Campbell,44.278,-105.2061
Orin,WY,Converse,42.6506,-105.1824
Lonetree,WY,Uinta,41.0273,-110.1536
Pine Bluffs,WY,Laramie,41.1803,-104.0692
Y-O Ranch,WY,Platte,42.0351,-104.9229
Cody,WY,Park,44.5212,-109.055
Turnerville,WY,Lincoln,42.8622,-110.9007
Sleepy Hollow,WY,Campbell,44.2327,-105.4309
Gillette,WY,Campbell,44.2793,-105.5013
Veteran,WY,Goshen,41.9627,-104.3863
Hudson,WY,Fremont,42.9028,-108.5819
Orchard Valley,WY,Laramie,41.0966,-104.8194
Lovell,WY,Big Horn,44.8357,-108.3919
Elk Mountain,WY,Carbon,41.6884,-106.4134
Bar Nunn,WY,Natrona,42.922,-106.3475
Kinnear,WY,Fremont,43.1519,-108.6776
Woods Landing,WY,Albany,41.1105,-106.0133
Moose Wilson Road,WY,Teton,43.5315,-110.834
Parkerton,WY,Converse,42.8511,-105.9731
McFadden,WY,Carbon,41.6544,-106.1306
Table Rock,WY,Sweetwater,41.622,-108.404
Powder River,WY,Natrona,43.049,-106.9932
Moose,WY,Teton,43.6558,-110.7183
Esterbrook,WY,Converse,42.4061,-105.3858
Garland,WY,Park,44.7777,-108.6542
Owl Creek,WY,Hot Springs,43.7819,-108.5679
Carpenter,WY,Laramie,41.0456,-104.3644
Pinedale,WY,Sublette,42.868,-109.871
Allendale,WY,Natrona,42.8147,-106.3106
Edgerton,WY,Natrona,43.4141,-106.2477
Smoot,WY,Lincoln,42.6191,-110.9196
Fairview,WY,Lincoln,42.6871,-110.9866
Chugcreek,WY,Platte,42.0535,-104.9079
Arapahoe,WY,Fremont,42.9911,-108.4562
Banner,WY,Sheridan,44.6014,-106.8653
Wheatland,WY,Platte,42.0516,-104.9595
Evanston,WY,Uinta,41.2602,-110.9646
Thermopolis,WY,Hot Springs,43.6479,-108.2139
Sheridan,WY,Sheridan,44.7949,-106.9611
Farson,WY,Sweetwater,42.1528,-109.4283
Leiter,WY,Sheridan,44.718,-106.2692
Hanna,WY,Carbon,41.8698,-106.5596
Riverton,WY,Fremont,43.0416,-108.4125
Fort Washakie,WY,Fremont,43.0069,-108.9205
Hillsdale,WY,Laramie,41.208,-104.4744
Paradise Valley,WY,Natrona,42.8175,-106.3984
Hoback,WY,Teton,43.3082,-110.7443
Grover,WY,Lincoln,42.7947,-110.9294
Mammoth,WY,Park,44.9733,-110.6931
Johnstown,WY,Fremont,43.1118,-108.6955
Devils Tower,WY,Crook,44.5892,-104.6966
Kelly,WY,Teton,43.6233,-110.6265
Emblem,WY,Big Horn,44.5058,-108.3918
Almy,WY,Uinta,41.3316,-111.0046
Quealy,WY,Sweetwater,41.5383,-109.2226
Bondurant,WY,Sublette,43.1948,-110.4026
Hyattville,WY,Big Horn,44.2498,-107.6148
Carter,WY,Uinta,41.4405,-110.4303
Lusk,WY,Niobrara,42.7612,-104.4583
Ranchettes,WY,Laramie,41.2184,-104.7729
Savery,WY,Carbon,41.025,-107.4498
Shoshoni,WY,Fremont,43.238,-108.1068
Ranchester,WY,Sheridan,44.9079,-107.1661
Lucerne,WY,Hot Springs,43.7136,-108.1872
Big Piney,WY,Sublette,42.5403,-110.1213
Teton Village,WY,Teton,43.5931,-110.8441
New London,NH,Merrimack,43.4139,-71.9844
Peterborough,NH,Hillsborough,42.879,-71.9593
Union,NH,Carroll,43.4913,-71.0233
Walpole,NH,Cheshire,43.0792,-72.4236
Enfield,NH,Grafton,43.6448,-72.148
Suncook,NH,Merrimack,43.1382,-71.4528
Sanbornville,NH,Carroll,43.5524,-71.03
Blodgett Landing,NH,Merrimack,43.3757,-72.0392
Milford,NH,Hillsborough,42.8327,-71.6612
Marlborough,NH,Cheshire,42.905,-72.2116
Contoocook,NH,Merrimack,43.2232,-71.7129
Newfields,NH,Rockingham,43.0354,-70.9391
Pinardville,NH,Hillsborough,43.001,-71.5171
North Sutton,NH,Merrimack,43.364,-71.9395
Exeter,NH,Rockingham,42.9776,-70.9466
South Hooksett,NH,Merrimack,43.0337,-71.4254
Center Sandwich,NH,Carroll,43.8085,-71.4396
Hancock,NH,Hillsborough,42.974,-71.9807
Antrim,NH,Hillsborough,43.0379,-71.946
Newport,NH,Sullivan,43.367,-72.1766
West Stewartstown,NH,Coos,44.9906,-71.5309
Keene,NH,Cheshire,42.9496,-72.2997
Georges Mills,NH,Sullivan,43.4317,-72.0673
Concord,NH,Merrimack,43.2307,-71.5595
Belmont,NH,Belknap,43.443,-71.478
Twin Mountain,NH,Coos,44.2723,-71.539
Durham,NH,Strafford,43.1413,-70.9228
Manchester,NH,Hillsborough,42.9844,-71.4445
Glen,NH,Carroll,44.1101,-71.1826
North Haverhill,NH,Grafton,44.0938,-72.0272
Rochester,NH,Strafford,43.2991,-70.9791
Winchester,NH,Cheshire,42.777,-72.3851
Wilton,NH,Hillsborough,42.847,-71.7359
Bennington,NH,Hillsborough,43.0035,-71.9207
Melvin Village,NH,Carroll,43.6894,-71.3033
Pittsfield,NH,Merrimack,43.3001,-71.3314
Wolfeboro,NH,Carroll,43.5913,-71.2092
Claremont,NH,Sullivan,43.379,-72.3368
Troy,NH,Cheshire,42.8258,-72.1828
East Merrimack,NH,Hillsborough,42.8669,-71.484
Berlin,NH,Coos,44.4871,-71.2601
Newmarket,NH,Rockingham,43.0754,-70.9392
Milton Mills,NH,Strafford,43.5037,-70.9654
Hooksett,NH,Merrimack,43.0942,-71.4571
North Conway,NH,Carroll,44.0525,-71.1248
Hinsdale,NH,Cheshire,42.7888,-72.4888
Warner,NH,Merrimack,43.2843,-71.824
Portsmouth,NH,Rockingham,43.058,-70.7826
Groveton,NH,Coos,44.6048,-71.5201
Londonderry,NH,Rockingham,42.8508,-71.3617
Epping,NH,Rockingham,43.0345,-71.0902
Whitefield,NH,Coos,44.3715,-71.6104
Amherst,NH,Hillsborough,42.8637,-71.6239
Derry,NH,Rockingham,42.8942,-71.2845
Greenville,NH,Hillsborough,42.7728,-71.8013
Center Ossipee,NH,Carroll,43.7543,-71.1514
Hampton Beach,NH,Rockingham,42.9142,-70.8128
Somersworth,NH,Strafford,43.2534,-70.8856
Winona,NH,Belknap,43.6662,-71.5581
Littleton,NH,Grafton,44.3211,-71.7637
Bartlett,NH,Carroll,44.0734,-71.282
Colebrook,NH,Coos,44.8945,-71.4952
Dover,NH,Strafford,43.1887,-70.8845
